z_daughter,a_daughter,element_daughter,z_parent,z_parent,element_parent,daughter_level_idx,cumulative_thermal_fy,unc_ct,cumulative_fast_fy,unc_cf,cumulative_14mev_fy,unc_c14,Extraction_date
35,79,Br,92,235,U,0,0.0000002661,0.000000041331,0.00000024841,0.000000060228,0.0000020887,0.00000050329,2024-08-21
35,79,Br,92,235,U,1,0.000000000017488,0.0000000000060276,0.000000000014016,0.0000000000059506,0.00000086087,0.00000035502,2024-08-21
35,80,Br,92,235,U,0,0.0000000024313,0.00000000061381,0.0000000018113,0.00000000068707,0.0000085022,0.0000030766,2024-08-21
35,80,Br,92,235,U,2,0.0000000018261,0.00000000057783,0.0000000014074,0.00000000061572,0.0000072252,0.000002952,2024-08-21
35,81,Br,92,235,U,0,0.0019751,0.000096781,0.0020035,0.00050688,0.0053007,0.00084811,2024-08-21
35,82,Br,92,235,U,0,0.0000028317,0.00000075786,0.0000043317,0.0000015462,0.00036934,0.0001221,2024-08-21
35,82,Br,92,235,U,1,0.00000085338,0.00000029766,0.0000011702,0.00000047513,0.000067253,0.000026486,2024-08-21
35,83,Br,92,235,U,0,0.0055804,0.00015562,0.0058674,0.00033953,0.011409,0.0013006,2024-08-21
35,84,Br,92,235,U,0,0.010075,0.00018966,0.010549,0.00063296,0.011793,0.002471,2024-08-21
35,84,Br,92,235,U,1,0.0001977,0.00007037,0.00031991,0.0001063,0.0019807,0.00066564,2024-08-21
35,85,Br,92,235,U,0,0.013037,0.00011935,0.013085,0.00043264,0.016426,0.0031283,2024-08-21
35,86,Br,92,235,U,0,0.018746,0.00021357,0.019282,0.0012371,0.016033,0.0031136,2024-08-21
35,87,Br,92,235,U,0,0.021361,0.00049451,0.022793,0.0010698,0.016688,0.0020279,2024-08-21
35,88,Br,92,235,U,0,0.018174,0.0015826,0.022874,0.0020569,0.010899,0.0023171,2024-08-21
35,89,Br,92,235,U,0,0.013579,0.0023867,0.015813,0.0023285,0.0078319,0.0018295,2024-08-21
35,90,Br,92,235,U,0,0.0048651,0.001535,0.0060784,0.0017829,0.0024132,0.00078949,2024-08-21
35,91,Br,92,235,U,0,0.0015161,0.00052129,0.0015697,0.00053777,0.00097035,0.00033902,2024-08-21
35,92,Br,92,235,U,0,0.00020005,0.000069501,0.00020594,0.000073846,0.00016535,0.000067504,2024-08-21
35,93,Br,92,235,U,0,0.000019265,0.0000068534,0.000016075,0.0000058897,0.000033497,0.000013067,2024-08-21
35,94,Br,92,235,U,0,0.00000079978,0.00000029743,0.00000074049,0.00000026591,0.000002739,0.0000012321,2024-08-21
35,95,Br,92,235,U,0,0.000000029967,0.000000011055,0.000000021937,0.0000000079855,0.00000033683,0.00000012074,2024-08-21
35,96,Br,92,235,U,0,0.00000000049347,0.00000000017775,0.00000000031667,0.00000000011527,0.000000015931,0.0000000075734,2024-08-21
35,97,Br,92,235,U,0,0.0000000000071584,0.0000000000025374,0.0000000000033428,0.0000000000012092,0.0000000012579,0.00000000046047,2024-08-21
36,80,Kr,92,235,U,0,0.0000000022295,0.00000000056287,0.000000001661,0.00000000063004,0.0000078243,0.0000028237,2024-08-21
